zip,name,naics,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,city,stabbr,cty_name
15001,"ALIQUIPPA, PA",611///,3,N,N,N,N,N,N,N,N,N,ALIQUIPPA,PA,BEAVER
15001,"ALIQUIPPA, PA",813///,36,20,11,3,N,N,N,N,N,N,ALIQUIPPA,PA,BEAVER
15003,"AMBRIDGE, PA",611///,4,3,N,N,N,N,N,N,N,N,AMBRIDGE,PA,BEAVER
15003,"AMBRIDGE, PA",813///,25,19,5,N,N,N,N,N,N,N,AMBRIDGE,PA,BEAVER
15005,"BADEN, PA",611///,3,N,N,N,N,N,N,N,N,N,BADEN,PA,BEAVER
15005,"BADEN, PA",813///,12,5,5,N,N,N,N,N,N,N,BADEN,PA,BEAVER
15007,"BAKERSTOWN, PA",813///,3,N,N,3,N,N,N,N,N,N,BAKERSTOWN,PA,ALLEGHENY
15009,"BEAVER, PA",611///,6,N,N,N,N,N,N,N,N,N,BEAVER,PA,BEAVER
15009,"BEAVER, PA",813///,26,17,5,N,N,N,N,N,N,N,BEAVER,PA,BEAVER
15010,"BEAVER FALLS, PA",611///,12,7,N,N,N,N,N,N,N,N,BEAVER FALLS,PA,BEAVER
15010,"BEAVER FALLS, PA",813///,33,19,7,N,4,N,N,N,N,N,BEAVER FALLS,PA,BEAVER
15012,"BELLE VERNON, PA",611///,5,4,N,N,N,N,N,N,N,N,BELLE VERNON,PA,FAYETTE
15012,"BELLE VERNON, PA",813///,12,11,N,N,N,N,N,N,N,N,BELLE VERNON,PA,FAYETTE
15014,"BRACKENRIDGE, PA",813///,4,N,N,N,N,N,N,N,N,N,BRACKENRIDGE,PA,ALLEGHENY
15017,"BRIDGEVILLE, PA",611///,15,7,4,N,3,N,N,N,N,N,BRIDGEVILLE,PA,ALLEGHENY
15017,"BRIDGEVILLE, PA",813///,20,14,3,N,3,N,N,N,N,N,BRIDGEVILLE,PA,ALLEGHENY
15021,"BURGETTSTOWN, PA",813///,6,5,N,N,N,N,N,N,N,N,BURGETTSTOWN,PA,WASHINGTON
15022,"CHARLEROI, PA",813///,18,14,N,N,N,N,N,N,N,N,CHARLEROI,PA,WASHINGTON
15024,"CHESWICK, PA",813///,10,4,3,N,N,N,N,N,N,N,CHESWICK,PA,ALLEGHENY
15025,"CLAIRTON, PA",611///,4,3,N,N,N,N,N,N,N,N,CLAIRTON,PA,ALLEGHENY
15025,"CLAIRTON, PA",813///,12,9,N,N,N,N,N,N,N,N,CLAIRTON,PA,ALLEGHENY
15026,"CLINTON, PA",813///,4,3,N,N,N,N,N,N,N,N,CLINTON,PA,BEAVER
15027,"CONWAY, PA",813///,3,N,N,N,N,N,N,N,N,N,CONWAY,PA,BEAVER
15033,"DONORA, PA",813///,3,3,N,N,N,N,N,N,N,N,DONORA,PA,WASHINGTON
15034,"DRAVOSBURG, PA",813///,4,N,N,N,N,N,N,N,N,N,DRAVOSBURG,PA,ALLEGHENY
15035,"EAST MC KEESPORT, PA",813///,4,3,N,N,N,N,N,N,N,N,EAST MC KEESPORT,PA,ALLEGHENY
15037,"ELIZABETH, PA",813///,11,4,3,4,N,N,N,N,N,N,ELIZABETH,PA,ALLEGHENY
15042,"FREEDOM, PA",813///,5,4,N,N,N,N,N,N,N,N,FREEDOM,PA,BEAVER
15044,"GIBSONIA, PA",611///,6,N,N,N,N,N,N,N,N,N,GIBSONIA,PA,ALLEGHENY
15044,"GIBSONIA, PA",813///,22,13,7,N,N,N,N,N,N,N,GIBSONIA,PA,ALLEGHENY
15045,"GLASSPORT, PA",813///,4,3,N,N,N,N,N,N,N,N,GLASSPORT,PA,ALLEGHENY
15050,"HOOKSTOWN, PA",813///,3,3,N,N,N,N,N,N,N,N,HOOKSTOWN,PA,BEAVER
15052,"INDUSTRY, PA",813///,3,N,N,N,N,N,N,N,N,N,INDUSTRY,PA,BEAVER
15057,"MC DONALD, PA",813///,11,7,3,N,N,N,N,N,N,N,MC DONALD,PA,WASHINGTON
15059,"MIDLAND, PA",813///,6,4,N,N,N,N,N,N,N,N,MIDLAND,PA,BEAVER
15060,"MIDWAY, PA",813///,3,3,N,N,N,N,N,N,N,N,MIDWAY,PA,WASHINGTON
15061,"MONACA, PA",611///,4,4,N,N,N,N,N,N,N,N,MONACA,PA,BEAVER
15061,"MONACA, PA",813///,21,14,6,N,N,N,N,N,N,N,MONACA,PA,BEAVER
15062,"MONESSEN, PA",813///,11,8,3,N,N,N,N,N,N,N,MONESSEN,PA,WESTMORELAND
15063,"MONONGAHELA, PA",813///,13,8,4,N,N,N,N,N,N,N,MONONGAHELA,PA,WASHINGTON
15065,"NATRONA HEIGHTS, PA",813///,15,11,N,N,N,N,N,N,N,N,NATRONA HEIGHTS,PA,ALLEGHENY
15066,"NEW BRIGHTON, PA",813///,15,10,3,N,N,N,N,N,N,N,NEW BRIGHTON,PA,BEAVER
15067,"NEW EAGLE, PA",813///,3,3,N,N,N,N,N,N,N,N,NEW EAGLE,PA,WASHINGTON
15068,"NEW KENSINGTON, PA",611///,3,N,N,N,N,N,N,N,N,N,NEW KENSINGTON,PA,WESTMORELAND
15068,"NEW KENSINGTON, PA",813///,35,21,11,N,N,N,N,N,N,N,NEW KENSINGTON,PA,WESTMORELAND
15071,"OAKDALE, PA",813///,11,8,N,N,N,N,N,N,N,N,OAKDALE,PA,ALLEGHENY
15074,"ROCHESTER, PA",611///,3,N,N,N,N,N,N,N,N,N,ROCHESTER,PA,BEAVER
15074,"ROCHESTER, PA",813///,15,11,4,N,N,N,N,N,N,N,ROCHESTER,PA,BEAVER
15084,"TARENTUM, PA",813///,18,13,3,N,N,N,N,N,N,N,TARENTUM,PA,ALLEGHENY
15085,"TRAFFORD, PA",813///,7,4,3,N,N,N,N,N,N,N,TRAFFORD,PA,WESTMORELAND
15086,"WARRENDALE, PA",813///,4,N,N,N,3,N,N,N,N,N,WARRENDALE,PA,ALLEGHENY
15089,"WEST NEWTON, PA",813///,12,11,N,N,N,N,N,N,N,N,WEST NEWTON,PA,WESTMORELAND
15090,"WEXFORD, PA",611///,26,8,5,8,4,N,N,N,N,N,WEXFORD,PA,ALLEGHENY
15090,"WEXFORD, PA",813///,22,13,3,3,N,N,N,N,N,N,WEXFORD,PA,ALLEGHENY
15101,"ALLISON PARK, PA",611///,8,4,3,N,N,N,N,N,N,N,ALLISON PARK,PA,ALLEGHENY
15101,"ALLISON PARK, PA",813///,19,12,N,N,N,4,N,N,N,N,ALLISON PARK,PA,ALLEGHENY
15102,"BETHEL PARK, PA",611///,4,N,N,N,N,N,N,N,N,N,BETHEL PARK,PA,ALLEGHENY
15102,"BETHEL PARK, PA",813///,22,11,N,5,5,N,N,N,N,N,BETHEL PARK,PA,ALLEGHENY
15104,"BRADDOCK, PA",813///,7,4,N,N,N,N,N,N,N,N,BRADDOCK,PA,ALLEGHENY
15106,"CARNEGIE, PA",611///,5,3,N,N,N,N,N,N,N,N,CARNEGIE,PA,ALLEGHENY
15106,"CARNEGIE, PA",813///,34,28,3,3,N,N,N,N,N,N,CARNEGIE,PA,ALLEGHENY
15108,"CORAOPOLIS, PA",611///,11,4,N,N,N,N,N,N,N,N,CORAOPOLIS,PA,ALLEGHENY
15108,"CORAOPOLIS, PA",813///,35,22,6,3,4,N,N,N,N,N,CORAOPOLIS,PA,ALLEGHENY
15110,"DUQUESNE, PA",813///,9,6,3,N,N,N,N,N,N,N,DUQUESNE,PA,ALLEGHENY
15112,"EAST PITTSBURGH, PA",813///,4,3,N,N,N,N,N,N,N,N,EAST PITTSBURGH,PA,ALLEGHENY
15116,"GLENSHAW, PA",611///,3,N,N,N,N,N,N,N,N,N,GLENSHAW,PA,ALLEGHENY
15116,"GLENSHAW, PA",813///,8,3,N,N,N,N,N,N,N,N,GLENSHAW,PA,ALLEGHENY
15120,"HOMESTEAD, PA",611///,6,N,N,N,N,N,N,N,N,N,HOMESTEAD,PA,ALLEGHENY
15120,"HOMESTEAD, PA",813///,17,12,5,N,N,N,N,N,N,N,HOMESTEAD,PA,ALLEGHENY
15122,"WEST MIFFLIN, PA",611///,6,N,N,N,N,N,N,N,N,N,WEST MIFFLIN,PA,ALLEGHENY
15122,"WEST MIFFLIN, PA",813///,13,3,3,4,3,N,N,N,N,N,WEST MIFFLIN,PA,ALLEGHENY
15129,"SOUTH PARK, PA",813///,8,5,N,N,N,N,N,N,N,N,SOUTH PARK,PA,ALLEGHENY
15131,"MCKEESPORT, PA",813///,14,10,N,N,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
15132,"MCKEESPORT, PA",611///,3,N,N,N,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
15132,"MCKEESPORT, PA",813///,27,17,5,3,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
15133,"MCKEESPORT, PA",813///,4,N,N,N,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
15135,"MCKEESPORT, PA",813///,4,N,N,N,N,N,N,N,N,N,MCKEESPORT,PA,ALLEGHENY
15136,"MC KEES ROCKS, PA",611///,5,4,N,N,N,N,N,N,N,N,MC KEES ROCKS,PA,ALLEGHENY
15136,"MC KEES ROCKS, PA",813///,21,14,3,N,N,N,N,N,N,N,MC KEES ROCKS,PA,ALLEGHENY
15137,"NORTH VERSAILLES, PA",813///,8,4,N,N,N,N,N,N,N,N,NORTH VERSAILLES,PA,ALLEGHENY
15139,"OAKMONT, PA",611///,3,N,N,N,N,N,N,N,N,N,OAKMONT,PA,ALLEGHENY
15139,"OAKMONT, PA",813///,7,3,3,N,N,N,N,N,N,N,OAKMONT,PA,ALLEGHENY
15140,"PITCAIRN, PA",813///,3,N,N,N,N,N,N,N,N,N,PITCAIRN,PA,ALLEGHENY
15143,"SEWICKLEY, PA",611///,13,5,3,N,N,N,N,N,N,N,SEWICKLEY,PA,ALLEGHENY
15143,"SEWICKLEY, PA",813///,32,19,5,3,3,N,N,N,N,N,SEWICKLEY,PA,ALLEGHENY
15144,"SPRINGDALE, PA",813///,5,4,N,N,N,N,N,N,N,N,SPRINGDALE,PA,ALLEGHENY
15145,"TURTLE CREEK, PA",813///,7,6,N,N,N,N,N,N,N,N,TURTLE CREEK,PA,ALLEGHENY
15146,"MONROEVILLE, PA",611///,13,4,4,N,3,N,N,N,N,N,MONROEVILLE,PA,ALLEGHENY
15146,"MONROEVILLE, PA",813///,42,27,10,4,N,N,N,N,N,N,MONROEVILLE,PA,ALLEGHENY
15147,"VERONA, PA",611///,3,N,N,N,N,N,N,N,N,N,VERONA,PA,ALLEGHENY
15147,"VERONA, PA",813///,15,14,N,N,N,N,N,N,N,N,VERONA,PA,ALLEGHENY
15148,"WILMERDING, PA",813///,4,N,N,N,N,N,N,N,N,N,WILMERDING,PA,ALLEGHENY
15201,"PITTSBURGH, PA",611///,4,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15201,"PITTSBURGH, PA",813///,14,5,5,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15202,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15202,"PITTSBURGH, PA",813///,17,14,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15203,"PITTSBURGH, PA",611///,9,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15203,"PITTSBURGH, PA",813///,33,17,8,7,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15204,"PITTSBURGH, PA",813///,4,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15205,"PITTSBURGH, PA",611///,9,N,N,N,4,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15205,"PITTSBURGH, PA",813///,30,19,6,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15206,"PITTSBURGH, PA",611///,32,13,N,4,7,N,4,N,N,N,PITTSBURGH,PA,ALLEGHENY
15206,"PITTSBURGH, PA",813///,42,16,16,3,6,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15207,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15207,"PITTSBURGH, PA",813///,14,8,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15208,"PITTSBURGH, PA",611///,12,5,3,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15208,"PITTSBURGH, PA",813///,19,7,5,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15209,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15209,"PITTSBURGH, PA",813///,9,7,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15210,"PITTSBURGH, PA",813///,10,8,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15211,"PITTSBURGH, PA",813///,8,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15212,"PITTSBURGH, PA",611///,8,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15212,"PITTSBURGH, PA",813///,57,27,14,6,9,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15213,"PITTSBURGH, PA",611///,24,8,N,3,N,N,N,3,N,3,PITTSBURGH,PA,ALLEGHENY
15213,"PITTSBURGH, PA",813///,53,19,20,9,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15214,"PITTSBURGH, PA",611///,5,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15214,"PITTSBURGH, PA",813///,8,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15215,"PITTSBURGH, PA",611///,6,4,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15215,"PITTSBURGH, PA",813///,16,11,4,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15216,"PITTSBURGH, PA",611///,11,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15216,"PITTSBURGH, PA",813///,24,15,3,5,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15217,"PITTSBURGH, PA",611///,17,7,N,4,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15217,"PITTSBURGH, PA",813///,37,26,6,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15218,"PITTSBURGH, PA",611///,7,4,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15218,"PITTSBURGH, PA",813///,16,13,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15219,"PITTSBURGH, PA",611///,13,5,N,N,3,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15219,"PITTSBURGH, PA",813///,72,32,18,13,9,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15220,"PITTSBURGH, PA",611///,8,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15220,"PITTSBURGH, PA",813///,26,16,5,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15221,"PITTSBURGH, PA",611///,11,4,N,N,N,3,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15221,"PITTSBURGH, PA",813///,32,18,10,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15222,"PITTSBURGH, PA",611///,31,7,6,5,5,7,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15222,"PITTSBURGH, PA",813///,86,38,21,10,10,4,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15223,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15223,"PITTSBURGH, PA",813///,7,5,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15224,"PITTSBURGH, PA",611///,7,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15224,"PITTSBURGH, PA",813///,15,13,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15226,"PITTSBURGH, PA",611///,4,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15226,"PITTSBURGH, PA",813///,6,5,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15227,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15227,"PITTSBURGH, PA",813///,14,10,3,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15228,"PITTSBURGH, PA",611///,10,4,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15228,"PITTSBURGH, PA",813///,19,9,4,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15229,"PITTSBURGH, PA",813///,15,11,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15232,"PITTSBURGH, PA",611///,8,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15232,"PITTSBURGH, PA",813///,16,11,N,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15233,"PITTSBURGH, PA",611///,7,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15233,"PITTSBURGH, PA",813///,12,N,5,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15234,"PITTSBURGH, PA",611///,11,5,N,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15234,"PITTSBURGH, PA",813///,13,9,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15235,"PITTSBURGH, PA",611///,8,4,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15235,"PITTSBURGH, PA",813///,29,18,5,4,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15236,"PITTSBURGH, PA",611///,10,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15236,"PITTSBURGH, PA",813///,23,13,6,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15237,"PITTSBURGH, PA",611///,18,7,4,N,3,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15237,"PITTSBURGH, PA",813///,43,20,13,4,4,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15238,"PITTSBURGH, PA",611///,12,6,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15238,"PITTSBURGH, PA",813///,28,19,4,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15239,"PITTSBURGH, PA",611///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15239,"PITTSBURGH, PA",813///,15,7,4,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15241,"PITTSBURGH, PA",611///,13,6,N,3,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15241,"PITTSBURGH, PA",813///,14,9,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15243,"PITTSBURGH, PA",611///,3,3,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15243,"PITTSBURGH, PA",813///,10,5,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15275,"PITTSBURGH, PA",813///,3,N,N,N,N,N,N,N,N,N,PITTSBURGH,PA,ALLEGHENY
15301,"WASHINGTON, PA",611///,11,7,N,N,N,N,N,N,N,N,WASHINGTON,PA,WASHINGTON
15301,"WASHINGTON, PA",813///,68,42,19,5,N,N,N,N,N,N,WASHINGTON,PA,WASHINGTON
15312,"AVELLA, PA",813///,4,3,N,N,N,N,N,N,N,N,AVELLA,PA,WASHINGTON
15314,"BENTLEYVILLE, PA",813///,8,6,N,N,N,N,N,N,N,N,BENTLEYVILLE,PA,WASHINGTON
15317,"CANONSBURG, PA",611///,23,9,6,4,3,N,N,N,N,N,CANONSBURG,PA,WASHINGTON
15317,"CANONSBURG, PA",813///,40,31,4,N,N,N,N,N,N,N,CANONSBURG,PA,WASHINGTON
15320,"CARMICHAELS, PA",813///,9,9,N,N,N,N,N,N,N,N,CARMICHAELS,PA,GREENE
15323,"CLAYSVILLE, PA",813///,6,5,N,N,N,N,N,N,N,N,CLAYSVILLE,PA,WASHINGTON
15329,"PROSPERITY, PA",813///,3,N,N,N,N,N,N,N,N,N,PROSPERITY,PA,WASHINGTON
15330,"EIGHTY FOUR, PA",813///,5,3,N,N,N,N,N,N,N,N,EIGHTY FOUR,PA,WASHINGTON
15332,"FINLEYVILLE, PA",813///,5,3,N,N,N,N,N,N,N,N,FINLEYVILLE,PA,WASHINGTON
15333,"FREDERICKTOWN, PA",813///,4,3,N,N,N,N,N,N,N,N,FREDERICKTOWN,PA,WASHINGTON
15342,"HOUSTON, PA",813///,5,3,N,N,N,N,N,N,N,N,HOUSTON,PA,WASHINGTON
15357,"RICES LANDING, PA",813///,4,N,N,N,N,N,N,N,N,N,RICES LANDING,PA,GREENE
15367,"VENETIA, PA",611///,3,N,N,N,N,N,N,N,N,N,VENETIA,PA,WASHINGTON
15367,"VENETIA, PA",813///,8,7,N,N,N,N,N,N,N,N,VENETIA,PA,WASHINGTON
15370,"WAYNESBURG, PA",611///,3,N,N,N,N,N,N,N,N,N,WAYNESBURG,PA,GREENE
15370,"WAYNESBURG, PA",813///,26,18,4,4,N,N,N,N,N,N,WAYNESBURG,PA,GREENE
15401,"UNIONTOWN, PA",611///,8,3,N,N,N,N,N,N,N,N,UNIONTOWN,PA,FAYETTE
15401,"UNIONTOWN, PA",813///,45,25,15,3,N,N,N,N,N,N,UNIONTOWN,PA,FAYETTE
15417,"BROWNSVILLE, PA",813///,12,11,N,N,N,N,N,N,N,N,BROWNSVILLE,PA,FAYETTE
15419,"CALIFORNIA, PA",813///,7,7,N,N,N,N,N,N,N,N,CALIFORNIA,PA,WASHINGTON
15425,"CONNELLSVILLE, PA",611///,4,N,N,N,N,N,N,N,N,N,CONNELLSVILLE,PA,FAYETTE
15425,"CONNELLSVILLE, PA",813///,25,17,7,N,N,N,N,N,N,N,CONNELLSVILLE,PA,FAYETTE
15431,"DUNBAR, PA",813///,4,4,N,N,N,N,N,N,N,N,DUNBAR,PA,FAYETTE
15436,"FAIRCHANCE, PA",813///,6,6,N,N,N,N,N,N,N,N,FAIRCHANCE,PA,FAYETTE
15437,"FARMINGTON, PA",813///,4,3,N,N,N,N,N,N,N,N,FARMINGTON,PA,FAYETTE
15445,"HOPWOOD, PA",813///,6,3,N,N,N,N,N,N,N,N,HOPWOOD,PA,FAYETTE
15456,"LEMONT FURNACE, PA",813///,3,N,N,N,N,N,N,N,N,N,LEMONT FURNACE,PA,FAYETTE
15459,"MARKLEYSBURG, PA",813///,3,N,N,N,N,N,N,N,N,N,MARKLEYSBURG,PA,FAYETTE
15461,"MASONTOWN, PA",813///,5,5,N,N,N,N,N,N,N,N,MASONTOWN,PA,FAYETTE
15468,"NEW SALEM, PA",813///,3,N,N,N,N,N,N,N,N,N,NEW SALEM,PA,FAYETTE
15473,"PERRYOPOLIS, PA",813///,6,5,N,N,N,N,N,N,N,N,PERRYOPOLIS,PA,FAYETTE
15474,"POINT MARION, PA",813///,4,4,N,N,N,N,N,N,N,N,POINT MARION,PA,FAYETTE
15477,"ROSCOE, PA",813///,3,3,N,N,N,N,N,N,N,N,ROSCOE,PA,WASHINGTON
15478,"SMITHFIELD, PA",813///,6,5,N,N,N,N,N,N,N,N,SMITHFIELD,PA,FAYETTE
15479,"SMITHTON, PA",813///,5,4,N,N,N,N,N,N,N,N,SMITHTON,PA,WESTMORELAND
15501,"SOMERSET, PA",611///,3,N,N,N,N,N,N,N,N,N,SOMERSET,PA,SOMERSET
15501,"SOMERSET, PA",813///,36,22,8,4,N,N,N,N,N,N,SOMERSET,PA,SOMERSET
15521,"ALUM BANK, PA",813///,3,N,N,N,N,N,N,N,N,N,ALUM BANK,PA,BEDFORD
15522,"BEDFORD, PA",611///,3,N,N,N,N,N,N,N,N,N,BEDFORD,PA,BEDFORD
15522,"BEDFORD, PA",813///,27,17,7,3,N,N,N,N,N,N,BEDFORD,PA,BEDFORD
15530,"BERLIN, PA",813///,8,7,N,N,N,N,N,N,N,N,BERLIN,PA,SOMERSET
15531,"BOSWELL, PA",813///,7,5,N,N,N,N,N,N,N,N,BOSWELL,PA,SOMERSET
15533,"BREEZEWOOD, PA",813///,4,3,N,N,N,N,N,N,N,N,BREEZEWOOD,PA,BEDFORD
15537,"EVERETT, PA",813///,14,7,5,N,N,N,N,N,N,N,EVERETT,PA,BEDFORD
15541,"FRIEDENS, PA",813///,8,8,N,N,N,N,N,N,N,N,FRIEDENS,PA,SOMERSET
15545,"HYNDMAN, PA",813///,5,4,N,N,N,N,N,N,N,N,HYNDMAN,PA,BEDFORD
15547,"JENNERSTOWN, PA",813///,3,N,N,N,N,N,N,N,N,N,JENNERSTOWN,PA,SOMERSET
15552,"MEYERSDALE, PA",813///,10,4,6,N,N,N,N,N,N,N,MEYERSDALE,PA,SOMERSET
15557,"ROCKWOOD, PA",813///,5,4,N,N,N,N,N,N,N,N,ROCKWOOD,PA,SOMERSET
15558,"SALISBURY, PA",813///,5,4,N,N,N,N,N,N,N,N,SALISBURY,PA,SOMERSET
15559,"SCHELLSBURG, PA",813///,4,N,N,N,N,N,N,N,N,N,SCHELLSBURG,PA,BEDFORD
15560,"SHANKSVILLE, PA",813///,3,3,N,N,N,N,N,N,N,N,SHANKSVILLE,PA,SOMERSET
15563,"STOYSTOWN, PA",813///,8,6,N,N,N,N,N,N,N,N,STOYSTOWN,PA,SOMERSET
15601,"GREENSBURG, PA",611///,20,12,N,N,N,N,N,N,N,N,GREENSBURG,PA,WESTMORELAND
15601,"GREENSBURG, PA",813///,78,45,22,6,4,N,N,N,N,N,GREENSBURG,PA,WESTMORELAND
15610,"ACME, PA",813///,4,3,N,N,N,N,N,N,N,N,ACME,PA,WESTMORELAND
15613,"APOLLO, PA",813///,19,13,5,N,N,N,N,N,N,N,APOLLO,PA,WESTMORELAND
15618,"AVONMORE, PA",813///,5,4,N,N,N,N,N,N,N,N,AVONMORE,PA,WESTMORELAND
15620,"BRADENVILLE, PA",813///,5,4,N,N,N,N,N,N,N,N,BRADENVILLE,PA,WESTMORELAND
15622,"CHAMPION, PA",813///,4,3,N,N,N,N,N,N,N,N,CHAMPION,PA,WESTMORELAND
15626,"DELMONT, PA",813///,4,N,N,N,N,N,N,N,N,N,DELMONT,PA,WESTMORELAND
15627,"DERRY, PA",813///,9,4,4,N,N,N,N,N,N,N,DERRY,PA,WESTMORELAND
15628,"DONEGAL, PA",813///,5,5,N,N,N,N,N,N,N,N,DONEGAL,PA,WESTMORELAND
15629,"EAST VANDERGRIFT, PA",813///,3,3,N,N,N,N,N,N,N,N,EAST VANDERGRIFT,PA,WESTMORELAND
15631,"EVERSON, PA",813///,3,3,N,N,N,N,N,N,N,N,EVERSON,PA,FAYETTE
15632,"EXPORT, PA",611///,6,4,N,N,N,N,N,N,N,N,EXPORT,PA,WESTMORELAND
15632,"EXPORT, PA",813///,8,N,4,N,N,N,N,N,N,N,EXPORT,PA,WESTMORELAND
15636,"HARRISON CITY, PA",813///,4,3,N,N,N,N,N,N,N,N,HARRISON CITY,PA,WESTMORELAND
15639,"HUNKER, PA",813///,4,N,N,N,N,N,N,N,N,N,HUNKER,PA,WESTMORELAND
15642,"IRWIN, PA",611///,3,N,N,N,N,N,N,N,N,N,IRWIN,PA,WESTMORELAND
15642,"IRWIN, PA",813///,36,24,8,3,N,N,N,N,N,N,IRWIN,PA,WESTMORELAND
